playerId,name,position,team,birthDate,weight,height,nationality,shootsCatches,primaryNumber,primaryPosition
8478020,Michael Amadio,C,VGK,5/13/1996,204,73,CAN,R,10,C
8473564,Michael Frolik,R,MTL,2/17/1988,190,73,CZE,L,67,R
8473546,Michael Grabner,L,ARI,10/5/1987,188,73,AUT,L,40,R
8475920,Michael Houser,G,BUF,9/13/1992,185,73,USA,L,32,G
8477923,Michael Keranen,L,MIN,1/4/1990,170,73,FIN,L,36,L
8474497,Michael Kostka,D,OTT,11/28/1985,210,73,CAN,R,21,D
8478933,Michael McNiven,G,MTL,7/9/1997,199,73,CAN,L,70,G
8458573,Michael Nylander,C,WSH,10/3/1972,200,73,SWE,L,92,C
8479543,Michael Pezzetta,L,MTL,3/13/1998,216,73,CAN,L,55,L
8467905,Michael Ryan,C,CAR,5/16/1980,188,73,USA,L,37,C
8467545,Michael Ryder,R,N.J,3/31/1980,200,73,CAN,R,17,R
8474661,Michal Jordan,D,CAR,7/17/1990,195,73,CZE,L,47,D
8473607,Michal Neuvirth,G,PHI,3/23/1988,209,73,CZE,L,30,G
8465058,Michal Rozsival,D,CHI,9/3/1978,210,73,CZE,R,32,D
8475907,Micheal Ferland,L,VAN,4/20/1992,217,73,CAN,L,79,L
8468604,Michel Ouellet,R,VAN,3/5/1982,193,73,CAN,R,7,R
8462147,Miikka Kiprusoff,G,CGY,10/26/1976,185,73,FIN,L,34,G
8471916,Mike Angelidis,L,T.B,6/27/1985,214,73,CAN,L,10,L
8467370,Mike Fisher,C,NSH,6/5/1980,216,73,CAN,R,12,C
8471242,Mike Green,D,EDM,10/12/1985,207,73,CAN,R,25,D
8459640,Mike Grier,R,BUF,1/5/1975,224,73,USA,R,25,R
8474531,Mike Moore,D,S.J,12/12/1984,210,73,CAN,L,6,D
8476422,Mike Reilly,D,BOS,7/13/1993,195,73,USA,L,28,D
8467350,Mike Van Ryn,D,TOR,5/14/1979,213,73,CAN,R,26,D
8480036,Miro Heiskanen,D,DAL,7/18/1999,185,73,FIN,L,4,D
8482070,Mitchell Chaffee,R,MIN,1/26/1998,201,73,USA,R,63,R
8475782,Morgan Ellis,D,MTL,4/30/1992,211,73,CAN,R,78,D
8476853,Morgan Rielly,D,TOR,3/9/1994,221,73,CAN,L,44,D
8477220,Nate Schmidt,D,WPG,7/16/1991,194,73,USA,L,88,D
8470775,Nate Thompson,C,PHI,10/5/1984,207,73,USA,L,44,C
8469509,Nathan Paetsch,D,CBJ,3/30/1983,198,73,CAN,L,17,D
8477491,Nicholas Baptiste,R,BUF,8/4/1995,205,73,CAN,R,13,R
8476406,Nicholas Shore,C,WPG,9/26/1992,195,73,USA,R,25,C
8474009,Nick Bonino,C,SJS,4/20/1988,196,73,USA,L,13,C
8466145,Nick Boynton,D,PHI,1/14/1979,218,73,CAN,R,24,D
8479250,Nick Lappin,R,N.J,11/1/1992,175,73,USA,R,36,R
8468513,Nick Schultz,D,PHI,8/25/1982,203,73,CAN,L,55,D
8477466,Nick Sorensen,R,ANA,10/23/1994,182,73,DNK,R,59,R
8474096,Nick Spaling,C,S.J,9/19/1988,198,73,CAN,L,16,C
8473563,Nicklas Backstrom,C,WSH,11/23/1987,210,73,SWE,L,19,C
8457063,Nicklas Lidstrom,D,DET,4/28/1970,192,73,SWE,L,5,D
8480002,Nico Hischier,C,NJD,1/4/1999,175,73,CHE,L,13,C
8475235,Nicolas Deslauriers,L,PHI,2/22/1991,221,73,CAN,L,20,L
8481543,Nikita Alexandrov,C,STL,9/16/2000,177,73,DEU,L,59,C
8481537,Nikita Okhotiuk,D,NJD,12/4/2000,195,73,RUS,L,82,D
8476844,Niklas Svedberg,G,BOS,9/4/1989,163,73,SWE,L,35,G
8459140,Nikolai Khabibulin,G,CHI,1/13/1973,208,73,RUS,L,39,G
8473579,Nikolay Kulemin,L,NYI,7/14/1986,228,73,RUS,L,86,L
8480220,Noah Cates,L,PHI,2/5/1999,165,73,USA,L,49,L
8475715,Oscar Lindberg,L,OTT,10/29/1991,202,73,SWE,L,24,C
8478067,Oskar Lindblom,L,SJS,8/15/1996,191,73,SWE,L,23,L
8449895,Owen Nolan,R,MIN,2/12/1972,214,73,CAN,R,11,R
8480015,Owen Tippett,R,PHI,2/16/1999,216,73,CAN,R,74,R
8462209,P.J. Axelsson,L,BOS,2/26/1975,188,73,SWE,L,11,L
8466393,Pascal Dupuis,R,PIT,4/7/1979,205,73,CAN,L,9,R
8470638,Patrice Bergeron,C,BOS,7/24/1985,195,73,CAN,R,37,C
8471388,Patrick Kaleta,R,BUF,6/8/1986,198,73,USA,R,36,R
8479466,Patrick Russell,R,EDM,1/4/1993,203,73,DNK,R,52,R
8469544,Patrick Sharp,L,CHI,12/27/1981,200,73,CAN,R,10,L
8476890,Patrick Sieloff,D,OTT,5/15/1994,205,73,USA,L,50,D
8460542,Patrik Elias,C,N.J,4/13/1976,190,73,CZE,L,26,C
8474008,Paul Carey,C,BOS,9/24/1988,200,73,USA,L,28,C
8481032,Paul Cotter,C,VGK,11/16/1999,206,73,USA,L,43,C
8468542,Paul Martin,D,S.J,3/5/1981,200,73,USA,L,7,D
8476200,Paul Thompson,R,FLA,11/30/1988,200,73,USA,R,15,R
8481604,Pavel Dorofeyev,L,VGK,10/26/2000,167,73,RUS,L,16,L
8469514,Peter Budaj,G,L.A,9/18/1982,196,73,SVK,L,31,G
8474771,Peter Mannino,G,WPG,2/17/1984,195,73,USA,L,34,G
8462093,Peter Schaefer,L,VAN,7/12/1977,200,73,CAN,L,18,L
8471713,Petr Kalus,R,MIN,6/29/1987,201,73,CZE,L,29,R
8475852,Petr Mrazek,G,CHI,2/14/1992,190,73,CZE,L,34,G
8471229,Petteri Nokelainen,C,MTL,1/16/1986,201,73,FIN,R,15,C
8480163,Philip Holm,D,VAN,12/8/1991,190,73,SWE,L,29,D
8474707,Philip Larsen,D,VAN,12/7/1989,185,73,DNK,R,63,D
8475831,Philipp Grubauer,G,SEA,11/25/1991,191,73,DEU,L,31,G
8476479,Phillip Danault,C,LAK,2/24/1993,198,73,CAN,L,24,C
8471428,Pierre-Luc Letourneau-Leblond,R,PIT,6/4/1985,218,73,CAN,L,53,R
8468085,Radim Vrbata,R,FLA,6/13/1981,194,73,CZE,R,71,R
8478397,Rasmus Andersson,D,CGY,10/27/1996,214,73,SWE,R,4,D
8480845,Rasmus Kupari,C,LAK,3/15/2000,183,73,FIN,R,89,C
8481147,Reese Johnson,C,CHI,7/10/1998,193,73,CAN,R,52,C
8477461,Remi Elie,L,TBL,4/16/1995,215,73,CAN,L,81,L
8475209,Richard Panik,R,NYI,2/7/1991,208,73,SVK,L,14,R
8476483,Rickard Rakell,R,PIT,5/5/1993,202,73,SWE,R,67,C
8474062,Riley Nash,C,TBL,5/9/1989,190,73,CAN,R,20,C
8479388,Riley Stillman,D,VAN,3/9/1998,196,73,CAN,L,70,D
8467452,Rob Scuderi,D,L.A,12/30/1978,216,73,USA,L,7,D
8471399,Robbie Earl,L,MIN,6/2/1985,195,73,USA,L,38,L
8445735,Rod Brind'Amour,C,CAR,8/9/1970,205,73,CAN,L,17,C
8477981,Roland McKeown,D,CAR,1/20/1996,195,73,CAN,R,55,D
8474600,Roman Josi,D,NSH,6/1/1990,201,73,CHE,L,59,D
8477914,Roman Will,G,COL,5/22/1992,195,73,CZE,L,35,G
8464962,Ruslan Salei,D,DET,11/2/1974,212,73,BLR,L,24,D
8473646,Ryan Carter,L,MIN,8/3/1983,205,73,USA,L,18,L
8460527,Ryan Johnson,C,CHI,6/14/1976,199,73,CAN,L,17,C
8471323,Ryan Jones,L,EDM,6/14/1984,208,73,CAN,L,28,L
8481426,Ryan Kuffner,L,DET,6/12/1996,195,73,CAN,L,56,L
8474151,Ryan McDonagh,D,NSH,6/13/1989,215,73,USA,L,27,D
8476850,Ryan Murray,D,EDM,9/27/1993,205,73,CAN,L,27,D
8475158,Ryan O'Reilly,C,STL,2/7/1991,216,73,CAN,L,90,C
8471817,Ryan Reaves,R,NYR,1/20/1987,225,73,CAN,R,75,R
8476458,Ryan Strome,C,ANA,7/11/1993,194,73,CAN,R,16,C
8473700,Ryan Wilson,D,COL,2/3/1987,210,73,CAN,L,44,D
8477935,Sam Bennett,C,FLA,6/20/1996,195,73,CAN,L,93,C
8478043,Sam Lafferty,C,CHI,3/6/1995,195,73,USA,R,37,C
8481591,Sam Poulin,R,PIT,2/25/2001,208,73,CAN,L,22,R
8477933,Sam Reinhart,C,FLA,11/6/1995,192,73,CAN,R,23,C
8475824,Sami Aittokallio,G,COL,8/6/1992,185,73,FIN,L,74,G
8471279,Sami Lepisto,D,CHI,10/17/1984,193,73,FIN,L,20,D
8478915,Sami Niku,D,MTL,10/10/1996,176,73,FIN,L,83,D
8475173,Scott Glennie,R,DAL,2/22/1991,200,73,CAN,R,15,R
8466158,Scott Hannan,D,S.J,1/23/1979,215,73,CAN,L,27,D
8476872,Scott Laughton,C,PHI,5/30/1994,190,73,CAN,L,21,C
8471288,Scott Lehman,D,ATL,1/5/1986,194,73,CAN,L,51,D
8458517,Scott Niedermayer,D,ANA,8/31/1973,194,73,CAN,L,27,D
8473913,Sean Collins,D,WSH,10/30/1983,205,73,USA,R,62,D
8474744,Sean Collins,C,WSH,12/29/1988,198,73,CAN,L,53,C
8467959,Sebastien Caron,G,T.B,6/25/1980,170,73,CAN,L,35,G
8458494,Sergei Zubov,D,DAL,7/22/1970,198,73,RUS,R,56,D
8462038,Shane Doan,R,ARI,10/10/1976,223,73,CAN,R,19,R
8473611,Shane Sims,D,NYI,4/30/1988,195,73,USA,R,55,D
8471895,Shaun Heshka,D,ARI,7/30/1985,208,73,CAN,R,21,D
8470623,Shawn Belle,D,COL,1/3/1985,235,73,CAN,L,5,D
8467423,Shawn Horcoff,C,ANA,9/17/1978,210,73,CAN,L,22,C
8474629,Shawn Lalonde,D,CHI,3/10/1990,204,73,CAN,R,42,D
8469992,Sheldon Brookbank,D,CHI,10/3/1980,202,73,CAN,R,17,D
8467346,Simon Gagne,L,BOS,2/29/1980,195,73,CAN,L,12,L
8474146,Spencer Machacek,R,WPG,10/14/1988,200,73,CAN,R,45,R
8475816,Stanislav Galiev,R,WSH,1/17/1992,197,73,RUS,R,16,R
8475206,Stefan Elliott,D,OTT,1/30/1991,190,73,CAN,R,29,D
8476474,Stefan Noesen,R,CAR,2/12/1993,205,73,USA,R,23,R
8469542,Stephane Veilleux,L,MIN,11/16/1981,200,73,CAN,L,19,L
8458541,Steve Staios,D,NYI,7/28/1973,200,73,CAN,R,24,D
8473911,Steven Pinizzotto,R,EDM,4/26/1984,205,73,CAN,R,13,R
8474564,Steven Stamkos,C,TBL,2/7/1990,194,73,CAN,R,91,C
8476478,Stuart Percy,D,TOR,5/18/1993,187,73,CAN,L,10,D
8474113,TJ Brennan,D,TOR,4/3/1989,216,73,USA,L,43,D
8474673,TJ Brodie,D,TOR,6/7/1990,185,73,CAN,L,7,D
8470854,Tanner Glass,L,CGY,11/29/1983,213,73,CAN,L,15,L
8479550,Tanner Laczynski,C,PHI,6/1/1997,190,73,USA,R,58,C
8476871,Tanner Pearson,L,VAN,8/10/1992,201,73,CAN,L,14,L
8476166,Taylor Fedun,D,DAL,6/4/1988,201,73,CAN,R,42,D
8475791,Taylor Hall,L,BOS,11/14/1991,205,73,CAN,L,9,L
8474719,Teemu Hartikainen,C,EDM,5/3/1990,214,73,FIN,L,56,C
8471741,Teemu Laakso,D,NSH,8/27/1987,215,73,FIN,R,2,D
8478438,Thomas Novak,C,NSH,4/28/1997,179,73,USA,L,82,C
8469919,Thomas Pock,D,NYI,12/2/1981,210,73,AUT,L,17,D
8467878,Tim Connolly,C,TOR,5/7/1981,190,73,USA,R,12,C
8482116,Tim Sttzle,L,OTT,1/15/2002,187,73,DEU,L,18,L
8473734,Tim Wallace,R,CAR,8/6/1984,207,73,USA,R,29,R
8471807,Tom Wandell,C,DAL,1/29/1987,200,73,SWE,L,23,C
8470039,Tomas Fleischmann,L,CHI,5/16/1984,192,73,CZE,L,12,L
8465200,Tomas Kaberle,D,MTL,3/2/1978,212,73,CZE,L,22,D
8469689,Tomas Mojzis,D,MIN,5/2/1982,195,73,CZE,L,6,D
8469587,Tomas Plihal,C,S.J,3/28/1983,210,73,CZE,L,39,C
8460712,Tomas Vokoun,G,PIT,7/2/1976,210,73,CZE,R,92,G
8471474,Travis Morin,C,DAL,1/9/1984,200,73,USA,L,39,C
8473453,Trevor Lewis,C,CGY,1/8/1987,202,73,USA,R,22,C
8473942,Trevor Smith,C,TOR,2/8/1985,195,73,CAN,L,23,C
8470899,Triston Grant,L,NSH,2/2/1984,211,73,CAN,L,23,L
8477234,Troy Grosenick,G,L.A,8/27/1989,185,73,USA,L,1,G
8478873,Troy Terry,R,ANA,9/10/1997,178,73,USA,R,61,R
8469152,Ty Conklin,G,DET,3/30/1976,185,73,USA,L,29,G
8480848,Ty Dellandrea,C,DAL,7/21/2000,190,73,CAN,R,10,C
8481740,Tyce Thompson,R,NJD,7/12/1999,178,73,CAN,R,12,R
8475098,Tyler Bozak,C,STL,3/19/1986,199,73,CAN,R,21,C
8475781,Tyler Bunz,G,EDM,2/11/1992,205,73,CAN,L,34,G
8474585,Tyler Cuma,D,MIN,1/19/1990,194,73,CAN,L,65,D
8471429,Tyler Eckford,D,N.J,9/8/1985,225,73,CAN,L,56,D
8475292,Tyler Randell,R,BOS,6/15/1991,198,73,CAN,R,64,R
8475794,Tyler Seguin,C,DAL,1/31/1992,200,73,CAN,R,91,C
8481006,Tyler Tucker,D,STL,3/1/2000,204,73,CAN,L,75,D
8480001,Urho Vaakanainen,D,ANA,1/1/1999,185,73,FIN,L,58,D
8481617,Vasily Podkolzin,R,VAN,6/24/2001,190,73,RUS,L,92,R
8474551,Ville Leino,L,BUF,10/6/1983,182,73,FIN,L,23,L
8473592,Vladimir Zharkov,R,N.J,1/10/1988,205,73,RUS,L,18,R
8481609,Vladislav Kolyachonok,D,ARI,5/26/2001,193,73,BLR,L,92,D
8475263,Wade Megan,C,DET,7/22/1990,191,73,USA,L,22,C
8473440,Will O'Neill,D,PHI,4/28/1988,190,73,USA,L,45,D
8476448,William Karlsson,C,VGK,1/8/1993,189,73,SWE,L,71,C
8482740,Wyatt Johnston,C,DAL,5/14/2003,185,73,CAN,R,53,C
8480293,Wyatt Kalynuk,D,CHI,4/14/1997,180,73,CAN,L,48,D
8482475,Yegor Chinakhov,R,CBJ,2/1/2001,189,73,RUS,L,59,R
8475786,Zach Hyman,L,EDM,6/9/1992,209,73,CAN,R,11,L
8479313,Zach Sawchenko,G,SJS,12/30/1997,185,73,CAN,L,36,G
8478485,Zach Senyshyn,R,OTT,3/30/1997,192,73,CAN,R,19,R
8469672,Aaron Voros,L,ANA,7/2/1981,210,74,CAN,L,34,L
8458519,Aaron Ward,D,ANA,1/17/1973,209,74,CAN,R,4,D
8481550,Adam Beckman,L,MIN,5/10/2001,182,74,CAN,L,53,L
8456283,Adam Foote,D,COL,7/10/1971,220,74,CAN,R,52,D
8467925,Adam Hall,R,PHI,8/14/1980,212,74,USA,R,18,R
8459053,Adrian Aucoin,D,CBJ,7/3/1973,215,74,CAN,R,33,D
8477960,Adrian Kempe,R,LAK,9/13/1996,201,74,SWE,L,9,C
8471219,Al Montoya,G,EDM,2/13/1985,200,74,USA,L,35,G
8480029,Alex Formenton,L,OTT,9/13/1999,165,74,CAN,L,59,L
8468500,Alex Frolov,L,NYR,6/19/1982,210,74,RUS,R,31,L
8458529,Alex Kovalev,R,FLA,2/24/1973,222,74,RUS,L,27,R
8477505,Alex Wennberg,C,SEA,9/22/1994,196,74,SWE,L,10,C
8470120,Alexander Semin,R,MTL,3/3/1984,211,74,RUS,R,13,R
8471221,Alexandre Picard,L,CBJ,10/9/1985,206,74,CAN,L,19,L
8471296,Alexei Emelin,D,NSH,4/25/1986,218,74,RUS,L,25,D
8482246,Alexei Melnichuk,G,S.J,6/29/1998,190,74,RUS,L,1,G
8482109,Alexis Lafrenire,L,NYR,10/11/2001,193,74,CAN,L,13,L
8476960,Andreas Athanasiou,C,CHI,8/6/1994,188,74,CAN,L,72,C
8480830,Andrei Svechnikov,R,CAR,3/26/2000,195,74,RUS,L,37,R
8471236,Andrej Meszaros,D,BUF,10/13/1985,223,74,SVK,L,41,D
8477202,Andrew Hammond,G,NJD,2/11/1988,223,74,CAN,L,35,G
8467927,Andrew Hutchinson,D,PIT,3/24/1980,195,74,USA,R,8,D
8474748,Andrew MacWilliam,D,TOR,3/25/1990,223,74,CAN,L,27,D
8469685,Andrew Murray,C,STL,11/6/1981,210,74,CAN,L,23,C
8477092,Andrey Makarov,G,BUF,4/20/1993,194,74,RUS,L,1,G
8477415,Anton Slepyshev,L,EDM,5/13/1994,221,74,RUS,R,58,L
8474550,Antti Niemi,G,MTL,8/29/1983,209,74,FIN,L,37,G
8482245,Artem Zub,D,OTT,10/3/1995,198,74,RUS,R,2,D
8481560,Arthur Kaliyev,R,LAK,6/26/2001,190,74,USA,L,34,R
8473459,Arturs Kulda,D,WPG,7/25/1988,215,74,LVA,L,23,D
8481501,Artyom Zagidulin,G,CGY,8/8/1995,180,74,RUS,L,50,G
8470647,B.J. Crombeen,R,ARI,7/10/1985,209,74,USA,R,44,R
8476624,Barclay Goodrow,C,NYR,2/26/1993,215,74,CAN,L,23,R
8475761,Beau Bennett,R,STL,11/27/1991,195,74,USA,R,78,R
8470280,Ben Eager,L,EDM,1/22/1984,226,74,CAN,L,55,L
8475196,Ben Hanowski,R,CGY,10/18/1990,210,74,USA,L,58,R
8477018,Ben Hutton,D,VGK,4/20/1993,206,74,CAN,L,27,D
8475681,Ben Scrivens,G,MTL,9/11/1986,181,74,CAN,L,40,G
8480870,Benoit-Olivier Groulx,C,ANA,2/6/2000,195,74,CAN,L,50,C
8456464,Bill Guerin,R,PIT,11/9/1970,220,74,USA,R,13,R
8471767,Blair Jones,C,PHI,9/27/1986,216,74,CAN,R,42,C
8471676,Bobby Ryan,R,DET,3/17/1987,209,74,USA,R,9,R
8476432,Boone Jenner,C,CBJ,6/15/1993,206,74,CAN,L,38,C
8479383,Boris Katchouk,L,CHI,6/18/1998,206,74,CAN,L,13,L
8477916,Borna Rendulic,R,VAN,3/25/1992,200,74,HRV,R,71,R
8464960,Boyd Devereaux,C,TOR,4/16/1978,195,74,CAN,L,22,C
8465028,Boyd Kane,L,WSH,4/18/1978,229,74,CAN,L,34,L
8474089,Brad Malone,C,EDM,5/20/1989,217,74,CAN,L,24,C
8467331,Brad Stuart,D,COL,11/6/1979,215,74,CAN,L,17,D
8474651,Braden Holtby,G,DAL,9/16/1989,211,74,CAN,L,70,G
8482073,Braden Schneider,D,NYR,9/20/2001,202,74,CAN,R,45,D
8481442,Brady Keeper,D,FLA,6/5/1996,194,74,CAN,R,25,D
8475650,Brandon Bollig,L,CGY,1/31/1987,220,74,USA,L,52,L
8475869,Brandon Davidson,D,BUF,8/21/1991,208,74,CAN,L,22,D
8476214,Brandon DeFazio,L,VAN,9/13/1988,199,74,CAN,L,43,L
8471273,Brandon Dubinsky,C,CBJ,4/29/1986,205,74,USA,L,17,C
8479520,Brandon Duhaime,R,MIN,5/22/1997,200,74,USA,L,21,R
8469755,Brandon Segal,R,NYR,7/12/1983,215,74,CAN,R,24,R
8482730,Brandt Clarke,D,LAK,2/9/2003,185,74,CAN,R,92,D
8469516,Brendan Bell,D,NYR,3/31/1983,205,74,CAN,L,39,D
8476867,Brendan Gaunce,C,CBJ,3/25/1994,217,74,CAN,L,50,C
8478425,Brendan Guhle,D,ANA,7/29/1997,196,74,CAN,L,45,D
8474090,Brendan Smith,D,NJD,2/8/1989,195,74,CAN,L,42,D
8459433,Brendan Witt,D,NYI,2/20/1975,223,74,CAN,L,32,D
8462176,Brent Sopel,D,MTL,1/7/1977,205,74,CAN,R,55,D
8456547,Bret Hedican,D,ANA,8/10/1970,210,74,USA,L,3,D
8476967,Brett Kulak,D,EDM,1/6/1994,187,74,CAN,L,17,D
8474050,Brett MacLean,L,WPG,12/24/1988,201,74,CAN,R,39,L
8462052,Brian Boucher,G,PHI,1/2/1977,200,74,USA,L,33,G
8470880,Brian Elliott,G,TBL,4/9/1985,209,74,CAN,L,37,G
8476363,Brian Ferlin,R,BOS,6/3/1992,213,74,USA,R,51,R
8471822,Brian Foster,G,FLA,2/4/1987,185,74,USA,L,33,G
8458525,Brian Rolston,R,BOS,2/21/1973,215,74,USA,L,12,R
8471803,Brian Salcido,D,ANA,4/14/1985,188,74,USA,L,55,D
8468506,Brian Sutherby,C,DAL,3/1/1982,208,74,CAN,L,20,C
8471728,Brodie Dupont,L,NYR,2/17/1987,210,74,CAN,L,40,L
8469639,Brooks Laich,C,L.A,6/23/1983,200,74,CAN,L,25,C
8459406,Bryan Helmer,D,WSH,7/15/1972,208,74,CAN,R,43,D
8459462,Bryan McCabe,D,NYR,6/8/1975,223,74,CAN,L,28,D
8479557,Calvin Thurkauf,C,CBJ,6/27/1997,204,74,CHE,L,48,C
8475764,Cam Fowler,D,ANA,12/5/1991,206,74,USA,L,4,D
8474611,Cameron Gaunce,D,T.B,3/19/1990,204,74,CAN,L,33,D
8476799,Cameron Schilling,D,WPG,10/7/1988,182,74,USA,L,6,D
8474125,Carl Gunnarsson,D,STL,11/9/1986,198,74,SWE,L,4,D
8479358,Carsen Twarynski,L,PHI,11/24/1997,198,74,CAN,L,81,L
8479394,Carter Hart,G,PHI,8/13/1998,181,74,CAN,L,79,G
8477240,Carter Rowney,C,DET,5/10/1989,206,74,CAN,R,24,R
8471282,Casey Borer,D,CAR,7/28/1985,205,74,USA,L,55,D
8470370,Charles Linglet,L,EDM,6/22/1982,205,74,CAN,L,36,L
8473485,Chris Stewart,R,PHI,10/30/1987,242,74,CAN,R,8,R
8473589,Chris Summers,D,NYR,2/5/1988,207,74,USA,L,55,D
8475690,Chris Tanev,D,CGY,12/20/1989,197,74,CAN,R,8,D
8471762,Chris VandeVelde,C,PHI,3/15/1987,190,74,USA,L,76,C
8469555,Christian Ehrhoff,D,CHI,7/6/1982,201,74,DEU,L,55,D
8478432,Christian Fischer,R,ARI,4/15/1997,214,74,USA,R,36,R
8478846,Christian Wolanin,D,LAK,3/17/1995,185,74,CAN,L,86,D
8476444,Christopher Gibson,G,T.B,12/27/1992,207,74,FIN,L,33,G
8474042,Cody Almond,C,MIN,7/24/1989,199,74,CAN,L,12,C
8476879,Cody Ceci,D,EDM,12/21/1993,209,74,CAN,R,5,D
8479996,Cody Glass,C,NSH,4/1/1999,178,74,CAN,R,9,C
8469591,Cody McCormick,C,BUF,4/18/1983,222,74,CAN,R,8,C
8471657,Cody McLeod,L,NSH,6/26/1984,204,74,CAN,L,8,L
8469474,Colby Armstrong,R,MTL,11/23/1982,185,74,CAN,R,20,R
8474002,Colby Cohen,D,COL,4/25/1989,200,74,USA,R,36,D
8476766,Cole Schneider,L,BUF,8/26/1990,199,74,USA,L,29,L
8481655,Cole Schwindt,C,FLA,4/25/2001,182,74,CAN,R,79,C
8482705,Cole Sillinger,C,CBJ,5/16/2003,203,74,USA,L,34,C
8471862,Colin Greening,C,TOR,3/9/1986,210,74,CAN,L,38,C
8470644,Colin McDonald,R,PHI,9/30/1984,219,74,USA,R,36,R
8469582,Colin Stuart,L,BUF,7/8/1982,205,74,USA,L,49,L
8480420,Collin Delia,G,CHI,6/20/1994,208,74,USA,L,60,G
8478971,Connor Ingram,G,ARI,3/31/1997,196,74,CAN,L,39,G
8482067,Connor Mackey,D,CGY,9/12/1996,190,74,USA,L,3,D
8479982,Conor Timmins,D,ARI,9/18/1998,185,74,CAN,R,20,D
8475260,Corban Knight,C,PHI,9/10/1990,195,74,CAN,R,10,C
8470645,Corey Crawford,G,CHI,12/31/1984,216,74,CAN,L,50,G
8475086,Corey Elkins,C,L.A,2/23/1985,214,74,USA,L,47,C
8467950,Craig Anderson,G,BUF,5/21/1981,185,74,USA,L,41,G
8455919,Craig Conroy,C,CGY,9/4/1971,193,74,USA,R,24,C
8459004,Craig Rivet,D,CBJ,9/13/1974,207,74,CAN,R,52,D
8475734,Curtis Hamilton,L,EDM,12/4/1991,212,74,USA,L,70,L
8470147,Curtis McElhinney,G,T.B,5/23/1983,203,74,CAN,L,35,G
8475310,Curtis McKenzie,L,DAL,2/22/1991,205,74,CAN,L,11,L
8478057,Dakota Joshua,C,VAN,5/15/1996,199,74,USA,L,54,C
8474668,Dale Weise,R,MTL,8/5/1988,206,74,CAN,R,22,R
8475748,Dalton Smith,L,BUF,6/30/1992,206,74,CAN,L,37,L
8476923,Damon Severson,D,NJD,8/7/1994,205,74,CAN,R,28,D
8464983,Dan Lacouture,L,CAR,4/18/1977,215,74,USA,L,20,L
8471476,Daniel Winnik,L,MIN,3/6/1985,210,74,CAN,L,26,L
8481019,David Gustafsson,C,WPG,4/11/2000,196,74,SWE,L,19,C
8480144,David Kampf,C,TOR,1/12/1995,188,74,CZE,L,64,C
8467330,David Legwand,C,BUF,8/17/1980,207,74,USA,L,17,C
8470656,David Liffiton,D,COL,10/18/1984,210,74,CAN,L,4,D
8475182,David Rundblad,D,CHI,10/8/1990,187,74,SWE,R,5,D
8475233,David Savard,D,MTL,10/22/1990,227,74,CAN,R,58,D
8474518,Davis Drewiske,D,MTL,11/22/1984,222,74,USA,L,43,D
8467583,Dean Arsene,D,EDM,7/20/1980,205,74,CAN,L,2,D
8478567,Dean Kukan,D,CBJ,7/8/1993,186,74,CHE,L,14,D
8462050,Denis Gauthier,D,L.A,10/1/1976,220,74,CAN,L,21,D
8478495,Denis Gurianov,R,DAL,6/7/1997,195,74,RUS,L,34,R
8478502,Dennis Gilbert,D,CGY,10/30/1996,216,74,USA,L,39,D
8468674,Deryk Engelland,D,VGK,4/3/1982,214,74,CAN,R,5,D
8476416,Dillon Simpson,D,EDM,2/10/1993,204,74,CAN,L,79,D
8476436,Dmitrij Jaskin,R,ARI,3/23/1993,216,74,CZE,L,23,R
8476952,Dominic Toninato,C,WPG,3/9/1994,200,74,USA,L,47,C
8477994,Dominic Turgeon,C,DET,2/25/1996,200,74,CAN,L,23,C
8477330,Dominik Kubalik,L,DET,8/21/1995,179,74,CZE,L,8,L
8467928,Doug Janik,D,DET,3/26/1980,211,74,USA,L,37,D
8470778,Drew Miller,L,DET,2/17/1984,183,74,USA,L,20,L
8471226,Drew Stafford,R,N.J,10/30/1985,215,74,USA,R,18,R
8479639,Dylan Coghlan,D,CAR,2/19/1998,190,74,CAN,R,52,D
8482699,Dylan Guenther,R,ARI,4/10/2003,175,74,CAN,R,11,R
8475153,Dylan Olsen,D,FLA,1/3/1991,223,74,CAN,L,4,D
8479380,Dylan Wells,G,CHI,1/3/1998,190,74,CAN,L,33,G
8478062,Dysin Mayo,D,ARI,8/17/1996,195,74,CAN,R,61,D
8475277,Edward Pasquale,G,T.B,11/20/1990,215,74,CAN,L,80,G
8480012,Elias Pettersson,C,VAN,11/12/1998,176,74,SWE,L,40,C
8477486,Emile Poirier,L,CGY,12/14/1994,196,74,CAN,L,28,L
8471263,Enver Lisin,R,NYR,4/22/1986,200,74,RUS,L,81,R
8480762,Eric Robinson,L,CBJ,6/14/1995,200,74,USA,L,50,L
8474554,Eric Selleck,L,ARI,10/20/1987,208,74,CAN,L,42,L
8467396,Erik Cole,L,DET,11/6/1978,205,74,USA,L,72,L
8471730,Evan Brophey,C,COL,12/3/1986,199,74,CAN,L,47,C
8477091,Evan McEneny,D,VAN,5/22/1994,203,74,CAN,L,61,D
8475169,Evander Kane,L,EDM,8/2/1991,210,74,CAN,L,9,L
8475744,Evgeny Kuznetsov,C,WSH,5/19/1992,204,74,RUS,L,92,C
8469492,Fedor Tyutin,D,COL,7/19/1983,221,74,RUS,L,51,D
